account_number,transaction_datetime,transaction_amount,post_date,merchant_number,merchant_description,merchant_info,merchant_state,merchant_category_code,transaction_number
37466,02122021 07:31:29,4.77,2132021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,72
37466,03022021 06:51:26,4.77,3032021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,103
31094,03162021 09:03:08,4.79,3172021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,105
31094,03162021 12:35:19,4.79,3172021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,106
31094,03242021 13:05:57,4.79,3252021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,115
31094,03232021 12:51:34,4.79,3242021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,113
31094,03182021 07:26:36,4.79,3192021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,107
37466,03232021 12:49:48,4.79,3242021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,146
37466,03182021 07:27:06,4.79,3192021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,136
37466,01082021 13:46:44,4.83,1092021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,12
25643,03092021 13:54:21,5.33,3102021,53900000000000,SQ *BLACK HOLE COFFEE,CHICAGO,Illinois,5814,55
31094,03252021 12:23:38,5.33,3262021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,118
25643,02092021 09:26:27,5.6,2102021,53900000000000,SQ *BLACK HOLE COFFEE,CHICAGO,Illinois,5814,42
25643,01222021 14:55:01,5.6,1232021,53900000000000,SQ *BLACK HOLE COFFEE,CHICAGO,Illinois,5814,32
37466,03162021 09:03:50,5.6,3172021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,134
28226,01192021 08:50:49,5.6,1202021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Pennsylvania,5814,15
25643,03262021 10:36:33,5.87,3272021,53900000000000,SQ *BLACK HOLE COFFEE,CHICAGO,Illinois,5814,61
37466,01292021 12:00:33,5.97,1302021,53900000000000,SQ *AIRFLY TOO,MONTROSE,Ohio,5812,46
37222,04012021 06:17:18,50.04,4022021,53900000000000,SHELL OIL,LOS ANGELES,California,5814,3
25643,01192021 11:52:06,6.14,1202021,53900000000000,SQ *BLACK HOLE COFFEE,CHICAGO,Illinois,5814,28
25643,02252021 12:35:12,6.14,2262021,53900000000000,SQ *BLACK HOLE COFFEE,CHICAGO,Illinois,5814,48
25643,01122021 15:32:40,6.14,1132021,53900000000000,SQ *BLACK HOLE COFFEE,CHICAGO,Illinois,5814,19
25643,01212021 13:58:22,6.14,1222021,53900000000000,SQ *BLACK HOLE COFFEE,CHICAGO,Illinois,5814,30
28226,01072021 08:25:07,6.14,1082021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Pennsylvania,5814,7
32628,01072021 08:24:35,6.41,1082021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,California,5814,10
31094,02112021 14:40:59,6.41,2122021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,70
38829,01132021 07:00:42,6.95,1142021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,11
38829,03312021 06:23:26,6.95,4012021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,127
31452,01252021 17:21:43,68.15,1262021,53900000000000,SQ *BROOKE'S BOUTIQUE,PEARLAND,Tennessee,5399,6
31094,01152021 12:43:33,7.22,1162021,53900000000000,SQ *FELLINI CAFE HOUST,HOUSTON,New Jersey,5499,27
31094,03052021 14:22:55,7.5,3062021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,92
31094,03152021 06:58:26,7.5,3162021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,103
37466,03152021 12:33:32,7.5,3162021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,132
37466,02102021 14:35:35,7.5,2112021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,66
31094,02082021 08:04:15,8,2092021,53900000000000,SQ *MERCANTILE MONTROS,HOUSTON,New Jersey,5499,62
53222,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,ASHLAND,Ohio,5814,3
44891,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,BRIDGEPORT,New Jersey,5814,3
43991,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,BRIGHTON,Michigan,5814,3
53111,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,HAMILTON,Ohio,5814,3
31094,03192021 10:59:55,8.04,3202021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,110
31094,02112021 14:12:32,8.04,2122021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,69
37466,02222021 12:01:38,8.04,2232021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,87
37466,02102021 11:37:23,8.04,2112021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,65
37466,01222021 14:06:01,8.04,1232021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,34
38829,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,130
11111,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Texas,5814,3
54999,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,KULPSVILLE,Pennsylvania,5814,3
22222,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,LOS ANGELES,California,5814,3
54992,04012021 06:17:18,8.04,4022021,53900000000000,Taco Bell,BALTIMORE,Maryland,5814,3
33555,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,MIDDLE ISLAND,New York,5814,3
33333,04012021 06:17:18,8.04,4022021,53900000000000,McDonald’s,NEW YORK,New York,5814,3
54722,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,SAN JOSE,California,5814,3
54891,04012021 06:17:18,8.04,4022021,53900000000000,SQ *BLACK HOLE COFFEE,SIOUX FALLS,South Dakota,5814,3
54566,04012021 06:17:18,8.04,4022021,53900000000000,Starbucks,ILLINOIS,Illinois,5814,3
18393,01272021 13:08:29,8.12,1282021,53900000000000,SQ *OUI BANH MI,HOUSTON,Alaska,5814,7
37466,04012021 08:09:02,8.58,4022021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,152
37466,03112021 10:03:08,8.58,3122021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,123
31094,01062021 12:16:07,8.85,1072021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,4
37466,01072021 13:18:07,8.85,1082021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,10
46762,04012021 06:17:18,85.04,4022021,53900000000000,BURGER KING,ALASKA,Alaska,5814,3
26607,02172021 15:46:49,9.08,2182021,53900000000000,SQ *VIBE NEWPORT BEACH,NEWPORT BEACH,Michigan,5812,32
31094,03222021 07:07:13,9.12,3232021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,111
31094,01042021 14:04:37,9.12,1052021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,3
38829,03032021 07:27:35,9.12,3042021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,84
31094,02262021 13:47:03,9.25,2272021,53900000000000,SQ *MERCANTILE MONTROS,HOUSTON,New Jersey,5499,85
37466,01052021 08:58:12,9.39,1062021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,7
37466,04052021 08:28:09,9.58,4062021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,156
38829,03242021 07:06:25,9.66,3252021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,Ohio,5814,118
31094,01112021 15:18:15,9.93,1122021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,16
31094,01282021 14:56:08,9.93,1292021,53900000000000,SQ *BLACK HOLE COFFEE,HOUSTON,New Jersey,5814,46
22965,04082021 13:20:51,48.44,4092021,64100000000000,NORTH SHORE FARMS,PORT WASHINGT,New York,5411,9
21994,04072021 22:16:45,99,4092021,68000000000000,SPECTRUM,855-707-7328,Illinois,4899,1
26607,01242021 14:16:54,5.33,1262021,72000000000000,SEED PEOPLE S MARKET,COSTA MESA,Michigan,5655,13
25770,03222021 19:00:57,102.61,3232021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,14
25770,03212021 14:26:11,103.95,3222021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,12
25770,03252021 16:28:47,103.97,3272021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,25
25770,03272021 16:43:43,109.38,3292021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,32
25770,03242021 15:44:42,113.71,3252021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,22
25770,03212021 14:18:34,113.72,3222021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,11
25770,03282021 16:22:17,121.3,3302021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,35
25770,03242021 20:31:57,129.39,3252021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,23
25770,04012021 18:51:35,17.79,4032021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,62
25770,04042021 14:34:59,177.62,4062021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,70
25770,03272021 20:52:19,19.49,3292021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,33
25770,03262021 17:59:50,246.65,3292021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,30
25770,03192021 18:20:04,33.57,3222021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,4
25770,04052021 21:17:33,33.57,4062021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,77
25770,04082021 17:17:55,35.74,4102021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,90
25770,03202021 17:20:24,43.32,3222021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,8
25770,03282021 13:57:24,45.49,3302021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,34
25770,04042021 17:46:03,49.28,4062021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,71
25770,03252021 16:35:37,50.91,3272021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,26
25770,04012021 17:50:41,57.67,4032021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,61
25770,03202021 16:35:04,59.57,3222021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,7
25770,03202021 15:17:44,63.32,3222021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,6
25770,03282021 17:19:40,63.9,3302021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,36
25770,04012021 21:17:39,64.98,4032021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,63
25770,03192021 17:36:21,69.31,3222021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,3
25770,04082021 19:37:18,70.4,4102021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,91
25770,04082021 15:46:22,72.56,4102021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,89
25770,04012021 16:32:23,85.56,4032021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,60
25770,03222021 21:10:01,93.14,3232021,72000000000000,CHARLESTON S 60,MESA,New Jersey,5812,15
38829,03292021 17:39:39,20,3312021,72900000000000,RUCHIS EL RINCON  DE M,HOUSTON,Ohio,5812,126
24029,04082021 10:33:17,8.54,4092021,77700000000000,MCDONALD'S,MCKINNEY,California,5814,21
27486,04012021 15:28:10,10.78,4032021,79800000000000,CAPTAIN D S #3738,770-482-1945,Oregon,5814,5
30942,03292021 13:06:46,9.97,3302021,89200000000000,ALLSTATE    *PAYMENT,800-255-7828,Texas,6300,1
20669,02052021 14:39:51,20,2082021,94300000000000,SPIN N GO,HOUSTON,Louisiana,5542,2
22782,04032021 10:03:03,5,4052021,95000000000000,NFCU MEMBERSHIP FEE,888-842-6328,Massachusetts,6012,6
36717,02202021 17:33:22,25.82,2222021,98800000000000,H-E-B,PEARLAND,Illinois,5411,21
36717,02112021 12:20:57,62.07,2122021,98800000000000,H-E-B,PEARLAND,Illinois,5411,7
31094,01142021 06:15:25,12.89,1152021,99300000000000,H-E-B GAS/CARWASH,PEARLAND,New Jersey,5542,22
31094,01172021 16:23:38,21.8,1182021,99300000000000,H-E-B GAS/CARWASH,PEARLAND,New Jersey,5542,30
31452,02092021 17:08:16,21.89,2102021,99300000000000,H-E-B GAS/CARWASH,PEARLAND,Tennessee,5542,15
31094,01302021 17:52:00,25.63,2012021,99300000000000,H-E-B GAS/CARWASH,PEARLAND,New Jersey,5542,48
31094,03072021 11:07:54,31.11,3082021,99300000000000,H-E-B GAS/CARWASH,PEARLAND,New Jersey,5542,95
32489,04032021 11:31:36,178.18,4052021,104000000000000,INTUIT *TURBOTAX,800-446-8848,Texas,5734,2
38829,03042021 09:53:37,79.95,3052021,104000000000000,INTUIT *TURBOTAX,800-446-8848,Ohio,5734,87
21410,04042021 22:22:41,15,4072021,109000000000000,APPLIED BANK PMT,561-982-9111,New York,6012,4
25770,03292021 09:41:34,28,3312021,111000000000000,LOVE S COUNTRY00003491,YUMA,New Jersey,5542,39
25770,03292021 09:49:32,43.91,3312021,111000000000000,LOVE S COUNTRY00003491,YUMA,New Jersey,5541,40
37226,01142021 10:25:52,269.04,1162021,112000000000000,APPLE.COM/US,800-676-2775,New York,5732,7
17593,04052021 18:14:52,15.11,4072021,112000000000000,APPLE.COM/BILL,866-712-7753,California,5735,4
13626,04012021 08:17:02,21.59,4022021,112000000000000,APPLE.COM/BILL,866-712-7753,New Jersey,5815,2
28226,04052021 16:52:20,24.99,4062021,112000000000000,APPLE.COM/BILL,866-712-7753,Pennsylvania,5818,70
13626,03302021 14:18:46,53.99,3312021,112000000000000,APPLE.COM/BILL,866-712-7753,New Jersey,5815,1
30772,03312021 11:40:05,6.66,4022021,113000000000000,Taco Bell,SAN DIEGO,New Jersey,5814,7
27486,04042021 11:40:28,16,4052021,116000000000000,EXXONMOBIL,LITHONIA,Oregon,5542,10
24732,03312021 20:15:14,7.99,4022021,117000000000000,Taco Bell,COLUMBUS,Virginia,5814,2
27694,04012021 22:40:12,150.2,4052021,120000000000000,UNITEDHEALTHONE,800-657-8205,Texas,6300,3
14829,03312021 17:07:34,56.96,4032021,120000000000000,LE RELAIS DE VENISE,NEW YORK,Texas,5812,29
31593,04092021 03:16:48,26.99,4102021,129000000000000,FINGERHUT PAYMENTS,800-208-2500,Kansas,6012,27
23202,04052021 05:37:36,51.04,4062021,132000000000000,WWW COSTCO COM,800-955-2292,Pennsylvania,5300,3
18393,02172021 17:02:09,2.91,2182021,133000000000000,EXXONMOBIL,HOUSTON,Alaska,5542,12
20759,03252021 11:02:41,68.12,3262021,134000000000000,EXXONMOBIL,DALLAS,New Mexico,5542,66
27486,04072021 04:49:40,9.59,4082021,142000000000000,MCDONALD'S,LITHONIA,Oregon,5814,14
38303,04092021 08:19:13,15.38,4102021,145000000000000,MCDONALD'S,NEW PORT RICH,South Carolina,5814,2
16068,04062021 12:25:23,10.09,4072021,147000000000000,PANERA BREAD,JACKSONVILLE,New York,5814,14
37226,01212021 07:41:39,2.58,1222021,147000000000000,PANERA BREAD,SCOTTSDALE,New York,5814,22
37226,01142021 10:01:59,3.23,1152021,147000000000000,PANERA BREAD,SCOTTSDALE,New York,5814,6
37226,02162021 08:49:43,8.08,2172021,147000000000000,PANERA BREAD,SCOTTSDALE,New York,5814,48
37226,02262021 09:00:07,9.3,2272021,147000000000000,PANERA BREAD,SCOTTSDALE,New York,5814,56
24029,04022021 17:06:23,37.29,4032021,147000000000000,PANERA BREAD,PROSPER,California,5814,13
33717,03022021 15:30:38,24.47,3032021,147000000000000,PANERA BREAD,MANSFIELD,California,5814,41
33717,03152021 16:11:02,26.17,3162021,147000000000000,PANERA BREAD,MANSFIELD,California,5814,79
33717,02112021 15:21:41,26.82,2122021,147000000000000,PANERA BREAD,MANSFIELD,California,5814,7
33717,03252021 14:25:50,35.36,3262021,147000000000000,PANERA BREAD,MANSFIELD,California,5814,98
33717,03212021 13:45:01,36.66,3222021,147000000000000,PANERA BREAD,MANSFIELD,California,5814,94
33717,04082021 14:26:55,27.99,4092021,147000000000000,PANERA BREAD,MANSFIELD,California,5814,111
33717,02112021 17:55:31,7.97,2122021,147000000000000,PANERA BREAD,MANSFIELD,California,5814,9
33717,03262021 04:07:02,14.72,3272021,147000000000000,PANERA BREAD,MARYSVILLE,California,5814,99
33717,03262021 04:24:20,4.59,3272021,147000000000000,PANERA BREAD,MARYSVILLE,California,5814,100
27486,04092021 08:33:36,29.85,4102021,147000000000000,PANERA BREAD,770-484-6210,Oregon,5814,17
30772,04042021 21:26:33,0.08,4052021,159000000000000,MCDONALD'S,SAN DIEGO,New Jersey,5814,11
30772,04022021 05:23:53,1.08,4032021,159000000000000,MCDONALD'S,SAN DIEGO,New Jersey,5814,9
33945,04082021 08:00:44,9.95,4092021,160000000000000,STOP & SHOP,TEANECK,Ohio,5411,19
32130,03282021 11:01:16,14.99,3292021,160000000000000,GIANT 0135,SILVER SPRING,California,5411,2
33945,03242021 11:49:36,4.57,3252021,160000000000000,STOP & SHOP,EMERSON,Ohio,5411,13
37466,02142021 17:33:13,3.24,2152021,160000000000000,Prime Video,888-802-3080,Ohio,5818,81
37466,02282021 18:21:11,4.32,3012021,160000000000000,Prime Video,888-802-3080,Ohio,5818,100
37466,02262021 22:20:32,4.32,2272021,160000000000000,Prime Video,888-802-3080,Ohio,5818,97
37466,02062021 17:21:36,4.32,2082021,160000000000000,Prime Video,888-802-3080,Ohio,5818,57
37466,02072021 18:25:46,4.32,2082021,160000000000000,Prime Video,888-802-3080,Ohio,5818,59
28226,02282021 17:13:07,4.32,3012021,160000000000000,Prime Video,888-802-3080,Pennsylvania,5818,30
37466,02052021 17:32:19,5.4,2062021,160000000000000,Prime Video,888-802-3080,Ohio,5818,54
37466,02272021 08:30:45,6.48,3012021,160000000000000,Prime Video,888-802-3080,Ohio,5818,98
37466,02122021 20:50:16,6.48,2132021,160000000000000,Prime Video,888-802-3080,Ohio,5818,75
37466,12312020 19:23:46,6.48,1012021,160000000000000,Prime Video,888-802-3080,Ohio,5818,178
38206,04072021 14:42:00,4.39,4082021,161000000000000,MCDONALD'S,KANSAS CITY,Alaska,5814,8
37226,03112021 09:23:55,4.88,3122021,162000000000000,MCDONALD'S,PHOENIX,New York,5814,64
37226,02192021 07:58:15,5.42,2222021,162000000000000,MCDONALD'S,PHOENIX,New York,5814,52
37226,02082021 11:13:46,6.27,2092021,162000000000000,MCDONALD'S,PHOENIX,New York,5814,38
29455,04052021 07:49:58,16.3,4072021,168000000000000,DENNY'S #7786 180073,SIOUX FALLS,Pennsylvania,5812,4
25770,03202021 09:58:05,43.11,3222021,175000000000000,LOWE'S,CHANDLER,New Jersey,5200,5
30881,04062021 12:30:10,19.46,4072021,175000000000000,LOWE'S,DALLAS,New Jersey,5200,22
30796,04082021 08:58:04,15.52,4102021,178000000000000,EDDIE BAUER 950,CARMEL,New Jersey,5655,1
16068,03312021 08:22:39,3.54,4012021,179000000000000,MCDONALD'S,JACKSONVILLE,New York,5814,2
33653,03282021 17:59:55,33.8,3292021,182000000000000,CHEVRON,MARTINEZ,Rhode Island,5542,8
32307,04052021 02:19:49,10.96,4062021,182000000000000,TEXACO,PASS CHRISTIA,California,5541,5
25643,02042021 09:37:43,0.77,2042021,185000000000000,Amazon web services,aws.amazon.co,Illinois,7399,39
26856,02142021 10:34:18,11.21,2152021,186000000000000,SONIC DRIVE IN,TOMBALL,Wisconsin,5814,8
38829,02242021 00:43:57,60.01,2252021,187000000000000,TRIEAGLE ENERGY LP,877-933-2453,Ohio,4900,69
38829,04042021 23:39:17,75.66,4062021,187000000000000,TRIEAGLE ENERGY LP,877-933-2453,Ohio,4900,136
28226,01182021 16:38:02,1.75,1192021,188000000000000,SQ *CHILLOUT SNOWBALLS,RICHMOND,Pennsylvania,5499,14
33945,04042021 17:52:26,10.43,4052021,188000000000000,SQ *BEN & JERRY'S ENGL,ENGLEWOOD,Ohio,5814,18
33945,02132021 19:28:25,10.43,2152021,188000000000000,SQ *BEN & JERRY'S ENGL,ENGLEWOOD,Ohio,5814,9
28226,01182021 16:32:00,10.5,1192021,188000000000000,SQ *CHILLOUT SNOWBALLS,RICHMOND,Pennsylvania,5499,13
14829,03152021 11:32:26,12,3162021,188000000000000,SQ *LEVAIN BAKERY,NEW YORK,Texas,5999,23
38303,04072021 08:43:34,13.25,4082021,188000000000000,SQ *FIRST CLASS CAFE,TAMPA,South Carolina,5812,1
20717,04042021 12:34:06,14.4,4052021,188000000000000,SQ *CHEEKWOOD,NASHVILLE,Maryland,5811,2
24732,04032021 10:46:43,18,4052021,188000000000000,SQ *BRIOSO COFFEE,COLUMBUS,Virginia,5814,5
37226,01152021 09:31:03,2.98,1162021,188000000000000,SQ *PRESS BILTMORE,PHOENIX,New York,5814,12
37466,02012021 08:45:11,20.33,2022021,188000000000000,SQ *THE COFFEE TRADER,MONTROSE,Ohio,5499,49
31452,01292021 15:31:56,210,1302021,188000000000000,SQ *STUDIO LUX,PEARLAND,Tennessee,7230,7
38829,02202021 13:35:28,30,2222021,188000000000000,SQ *MAIN KAT'S MEOW LL,HOUSTON,Ohio,7230,66
36717,02242021 11:35:50,43.75,2252021,188000000000000,SQ *STUDIO LUX,PEARLAND,Illinois,7230,27
37466,01012021 12:02:42,5.37,1022021,188000000000000,SQ *A 2ND CUP,HOUSTON,Ohio,5812,2
30808,03312021 13:02:41,9.47,4012021,188000000000000,SQ *EL CHILE TOREADO,SANTA FE,Rhode Island,5814,14
19505,03292021 10:29:11,0.01,3292021,192000000000000,COX OKLAHOMA COMM SV,800-234-3993,Illinois,4899,1
32628,01062021 07:25:18,3.24,1082021,193000000000000,MCDONALD'S,HOUSTON,California,5814,8
28078,03262021 08:21:16,1.6,3272021,193000000000000,USA*CANTEEN VENDING,PHOENIX,New Jersey,5814,3
28078,03252021 09:56:34,1.6,3262021,193000000000000,USA*CANTEEN VENDING,PHOENIX,New Jersey,5814,1
37096,03212021 20:59:12,3.37,3242021,195000000000000,QT 152,INDEPENDENCE,New Jersey,5541,4
25087,04082021 13:35:21,5.01,4102021,195000000000000,QT 182,OLATHE,Pennsylvania,5541,3
37226,01112021 09:55:07,5.41,1132021,195000000000000,QT 469,GILBERT,New York,5541,1
37226,01132021 16:39:40,5.68,1152021,195000000000000,QT 476,PHOENIX,New York,5541,5
25087,04082021 13:29:42,36.32,4102021,195000000000000,QT 182,OLATHE,Pennsylvania,5542,2
28388,04082021 13:06:04,69.67,4092021,198000000000000,VZWRLSS,800-922-0204,Pennsylvania,4814,1
26603,03172021 11:25:00,12.37,3182021,199000000000000,PANDA EXPRESS,SANTA CLARA,New York,5814,28
28388,04082021 13:07:24,125.84,4092021,200000000000000,PROGRESSIVE *INSURANCE,800-776-4737,Pennsylvania,6300,2
14405,03302021 15:37:55,100,3312021,202000000000000,GOOGLE *Pay,g.co/helppay#,North Carolina,4829,1
26856,01292021 12:38:02,11.89,1302021,204000000000000,MCDONALD'S,THE WOODLANDS,Wisconsin,5814,4
26607,01222021 10:59:38,244.4,1252021,211000000000000,UNITED,800-932-2732,Michigan,3000,8
32130,03262021 15:39:41,20.63,3272021,213000000000000,SXM*SIRIUSXM.COM/ACCT,888-635-5144,California,4899,1
18230,03202021 06:10:47,6.56,3222021,215000000000000,MCDONALD'S,BLOUNTVILLE,Wisconsin,5814,1
20759,03272021 07:13:23,32.42,3292021,219000000000000,IN *SECURITY ASSISTANT,214-522-5828,New Mexico,7393,69
32628,01112021 08:01:30,1677.85,1122021,219000000000000,IN *POOL TEC POOL AND,936-321-3252,California,5996,16
18393,12292020 10:08:35,46.79,12302020,219000000000000,IN *DIRECT HOME CARE S,713-461-6770,Alaska,5999,24
14829,04092021 06:32:19,32.65,4102021,219000000000000,LINKEDIN-629*8496243,LNKD.IN/BILL,Texas,5968,31
25634,04072021 08:47:08,164.1,4082021,220000000000000,INOVA HEALTH CARE SERV,571-423-5750,California,8011,1
25634,04072021 08:47:10,108.93,4082021,220000000000000,INOVA PHYSICIAN PARTNE,571-423-5750,California,8011,2
18054,03042021 05:52:17,132.51,3052021,222000000000000,TNG UTILITY CORP,866-959-3100,South Dakota,4900,24
26607,01232021 17:12:31,9.28,1252021,222000000000000,MICHAELS STORES 9413,COSTA MESA,Michigan,5970,11
33717,02142021 11:44:23,11.81,2152021,222000000000000,FRESH THYME #309,WESTERVILLE,California,5411,13
32407,03182021 16:14:55,10.29,3192021,222000000000000,MCDONALD'S,PATERSON,Colorado,5814,4
32628,02182021 09:53:45,86.56,2202021,223000000000000,OAKMONT PUBLIC UTILITY,281-353-9809,California,4900,25
32628,03152021 09:33:20,91.24,3172021,223000000000000,OAKMONT PUBLIC UTILITY,281-353-9809,California,4900,41
27486,04082021 22:38:24,96,4102021,228000000000000,COMCAST CABLE COMM,800-COMCAST,Oregon,4899,16
38829,02082021 23:58:15,55.29,2102021,228000000000000,COMCAST OF HOUSTON,713-341-1000,Ohio,4899,55
38829,04082021 22:39:49,55.29,4102021,228000000000000,COMCAST OF HOUSTON,713-341-1000,Ohio,4899,145
38829,03082021 22:27:03,55.29,3102021,228000000000000,COMCAST OF HOUSTON,713-341-1000,Ohio,4899,97
